#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
48900004581 177298721 150030440 
49000010305 177500442 150131646 
49100004215 177708292 150242318 
49200003898 177905936 150336648 
49300005761 178104871 150440186 
49400003375 178308949 150539747 
49500005667 178509344 150637869 
49600004061 178703043 150732626 
49700004606 178897995 150827233 
49800009383 179094790 150922776 
49900005750 179290024 151017172 
50000003624 179484014 151109932 
50100004442 179679879 151207304 
50200005216 179878452 151301415 
50300004199 180078006 151399557 
50400006972 180270732 151489251 
50500004771 180457434 151577219 
50600004614 180650595 151670132 
50700003217 180840929 151755496 
50800005248 181027873 151845739 
50900010082 181220441 151935949 
51000001922 181408955 152031569 
51100005350 181588697 152115135 
51200004672 181771137 152197542 
51300003807 181953418 152282508 
51400004045 182134897 152366448 
51500004216 182318670 152449162 
51600005713 182501714 152535493 
51700003451 182686322 152620958 
51800004251 182873644 152710666 
51900009994 183056994 152796860 
52000003971 183241579 152882324 
52100004964 183426856 152972819 
52200005354 183611589 153058328 
52300001553 183794422 153144558 
52400003533 183981757 153238861 
52500003785 184173141 153333208 
52600003282 184360373 153422738 
52700005492 184547342 153510349 
52800005293 184742683 153611712 
52900010578 184934802 153705003 
53000004218 185120138 153791812 
53100006654 185303222 153877244 
53200005717 185493365 153969114 
53300005287 185689473 154063807 
53400005068 185889352 154161914 
53500010082 186081007 154256418 
53600027498 186263706 154343458 
53700004289 186449382 154432974 
53800012676 186624418 154513550 
53900005307 186810568 154602849 
54000003511 187000266 154695527 
54100004806 187191203 154787569 
54200003388 187374254 154873765 
54300010866 187565926 154974731 
54400003411 187763183 155071023 
54500005396 187955658 155162278 
54600004095 188152306 155262753 
54700004069 188343303 155355679 
54800003423 188530950 155448369 
54900004895 188721149 155540188 
55000007544 188910902 155631655 
55100004378 189102977 155728911 
55200004719 189292895 155821077 
55300004322 189483187 155913899 
55400004490 189680295 156009799 
55500003202 189872157 156105418 
55600004986 190059563 156194076 
55700004338 190247352 156280561 
55800004614 190438194 156377234 
55900001704 190628575 156471841 
56000005065 190811237 156554462 
56100004540 191923361 157473326 
56200000309 192610624 158115697 
56300003592 194324095 159632986 
56400015284 194830741 160103617 
56500009766 195486213 160706181 
