#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
25200001040 46388107543 4407066 2923791 
25300006753 46522520662 4414936 2928754 
25400006396 46654627593 4422758 2933557 
25500009548 46792281741 4431444 2938971 
25600009786 46926402559 4438684 2943583 
25700011636 47060087601 4446065 2948457 
25800005221 47204174643 4454847 2953647 
25900010752 47339632641 4462415 2958216 
26000006285 47482070053 4470654 2963241 
26100004808 47627269642 4479505 2968544 
26200008346 47763546740 4486761 2973118 
26300008522 47910015743 4495495 2978139 
26400010079 48048444368 4502736 2982454 
26500004810 48204209762 4512226 2988373 
26600009778 48356402964 4520850 2993356 
26700013765 48495698009 4527969 2997546 
26800010704 48640534983 4536215 3002037 
26900008810 48799269538 4545944 3007711 
27000012291 48949484208 4554565 3012997 
27100001321 49105364317 4563601 3018228 
27200011525 49251791703 4570845 3022898 
27300005339 49399332281 4579470 3028029 
27400003691 49552825759 4587709 3033272 
27500001613 49710903141 4597044 3039091 
27600005197 49854369865 4604401 3043805 
27700005424 49994668937 4611069 3048080 
27800007363 50150048734 4619627 3053597 
27900003067 50301992911 4627652 3058698 
28000003933 50455875144 4635377 3063627 
28100007231 50611749905 4643972 3069103 
28200005729 50760289289 4651258 3073391 
28300004036 50909376586 4657824 3077397 
28400010709 51065855045 4665938 3082934 
28500005404 51216448869 4673693 3088288 
28600004381 51371400514 4680969 3093409 
28700008003 51528351978 4688575 3098824 
28800005378 51669726290 4695032 3103605 
28900007822 51833503128 4703449 3109448 
29000007082 51991903946 4711577 3114978 
29100001732 52150457695 4718806 3119929 
29200011500 52297324879 4725821 3124889 
29300012796 52449605937 4732797 3130052 
29400013767 52603386775 4740034 3134896 
29500007387 52757565415 4746945 3139952 
29600006489 52912018830 4754123 3145409 
29700007818 53068696728 4761591 3150594 
29800010425 53222111651 4768420 3155485 
29900004472 53368614289 4774635 3159947 
30000006568 53526688212 4781845 3165099 
30100003892 53679350940 4788192 3169823 
30200004308 53832333621 4794825 3174712 
30300004102 53993820973 4802662 3180407 
30400005088 54149701459 4808899 3185014 
30500005514 54319488946 4817039 3190719 
30600003817 54476087755 4824258 3195752 
30700009525 54637613555 4830961 3200476 
30800001026 54792995417 4837838 3205621 
30900007851 54951009021 4844959 3210865 
31000009333 55106117156 4851546 3215816 
31100008029 55253065460 4857319 3220055 
31200004724 55414733734 4864479 3225437 
31300010874 55570643646 4871095 3230425 
31400011150 55737536627 4878315 3235711 
31500003718 55885595566 4884188 3240032 
31600007005 56046286104 4890964 3245096 
31700009021 56195586932 4896838 3249319 
31800009987 56350500529 4903163 3254176 
31900007988 56494252448 4908722 3258318 
32000009654 56638254455 4913753 3261994 
32100007990 56806914976 4921809 3268286 
32200003569 56950101520 4927616 3272591 
32300005070 57106844194 4933429 3277108 
32400004553 57257398103 4939470 3281573 
32500004848 57417724947 4945766 3286274 
32600003740 57579462887 4952309 3291226 
32700004225 57737925338 4958167 3295561 
32800005694 57906011020 4965537 3301129 
32900004960 58075895631 4972816 3306574 
33000007402 58238275854 4979681 3311653 
33100007547 58404223568 4986163 3316309 
33200003802 58578476750 4993637 3321775 
33300004429 58735703956 4999597 3326437 
33400019503 58891624408 5005968 3331237 
33500010531 59044805885 5011567 3335584 
33600011948 59201005948 5018535 3340881 
33700004965 59363409698 5024886 3345702 
33800003999 59526873169 5031187 3350473 
33900001641 59685707762 5037258 3355153 
34000007729 59846579988 5043665 3360159 
34100004007 60021732877 5051413 3366380 
34200008498 60174170860 5057073 3370403 
34300009528 60341240877 5063947 3375764 
34400010725 60495349506 5069346 3380147 
34500007862 60656795047 5076044 3385324 
34600000536 60816267294 5081759 3389778 
34700009985 60980753950 5087783 3394515 
34800011174 61139423826 5093322 3398710 
34900008784 61307107611 5100154 3403976 
35000003867 61470668269 5106294 3408580 
35100066367 61619076669 5112095 3412973 
35200005239 61794545121 5119191 3418584 
35300004927 61975442699 5126600 3424089 
35400004619 62161660442 5134104 3429531 
35500004624 62337469001 5141527 3435244 
35600003827 62507320085 5148294 3440539 
35700006407 62676259710 5154990 3445578 
35800008369 62845176622 5160915 3449741 
35900004684 62998360448 5167041 3454904 
36000008659 63169223327 5174135 3460528 
36100003821 63339621693 5180563 3465253 
36200004570 63498507606 5186268 3469397 
36300007348 63652192747 5192129 3473689 
36400009416 63827790020 5199671 3479783 
36500013108 63974305944 5204014 3483059 
36600005793 64140262674 5210633 3488394 
36700008769 64301598211 5216647 3493020 
36800007489 64458804951 5221835 3497178 
36900004362 64622437315 5228763 3502956 
37000007875 64780855742 5233917 3506971 
37100004845 64949477327 5240176 3511974 
37200008053 65104364853 5246355 3517140 
37300004197 65267497317 5251656 3521228 
37400003741 65425067608 5257484 3525659 
37500009240 65598727356 5263267 3530191 
37600003578 65765721996 5269187 3534993 
37700010673 65953481619 5276066 3540540 
37800010153 66108867897 5281284 3544376 
37900004320 66287813707 5288017 3549721 
38000011570 66460637185 5295131 3555300 
38100006464 66631343644 5301029 3559761 
38200008631 66794058538 5306294 3563790 
38300008400 66970646651 5312181 3568344 
38400004997 67160004146 5319106 3573645 
38500003578 67333791736 5325329 3577924 
38600006326 67489052936 5330787 3582557 
38700009816 67633150156 5335224 3585765 
38800004824 67798073358 5340325 3589501 
38900008104 67976893983 5348339 3596017 
