#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
33500029157 11239719998 1542585 988288 
33600035540 11270025292 1542790 988461 
33700034704 11300595010 1542946 988574 
33800036149 11331497496 1543051 988657 
33900035289 11362258577 1543162 988738 
34000035379 11392119139 1543356 988897 
34100034364 11422320068 1543809 989326 
34200034496 11452112931 1544038 989543 
34300032639 11491589248 1549977 994562 
34400018487 11527809377 1552944 996655 
34500032768 11565007190 1555753 998476 
34600020942 11601203889 1575489 1016145 
34700019214 11636225592 1580105 1018499 
34800028842 11672320853 1585322 1021302 
34900038366 11711918266 1605366 1035376 
35000019787 11756379628 1627449 1048562 
35100019442 11798357929 1635620 1051091 
35200035640 11834180282 1650449 1060925 
35300034152 11864498697 1650671 1061092 
35400035241 11895935203 1650837 1061224 
35500034724 11926759240 1651027 1061387 
35600037136 11957974363 1651169 1061506 
35700033717 11988439012 1651353 1061663 
35800033850 12019384798 1651536 1061819 
35900035138 12049800321 1651956 1062164 
36000026843 12080020779 1652181 1062378 
36100015501 12121215471 1658332 1066622 
36200039577 12158017642 1660964 1067649 
36300031437 12195396640 1664193 1069043 
36400020255 12232276345 1685801 1089329 
36500018497 12270272171 1692608 1095126 
36600019312 12313157466 1715508 1112192 
36700019771 12357472459 1736540 1123403 
36800034174 12399046974 1754953 1132044 
36900030808 12430289049 1755094 1132157 
37000032419 12461638214 1755260 1132286 
37100034632 12492335822 1755418 1132404 
37200036275 12523427136 1755579 1132524 
37300034048 12553847016 1755733 1132654 
37400031533 12584770040 1755946 1132844 
37500034830 12615021943 1756381 1133222 
37600030688 12645068033 1756576 1133408 
37700030651 12685579250 1763002 1137541 
37800025262 12723394869 1766648 1138822 
37900047585 12760894192 1787405 1157403 
38000019827 12799063533 1794289 1163185 
38100019806 12839446121 1815447 1179549 
38200019783 12887288953 1837532 1192176 
38300032137 12928489342 1855351 1200422 
38400034815 12959756903 1855472 1200528 
38500034825 12991068698 1855649 1200675 
38600033674 13021716596 1855834 1200809 
38700034713 13052721733 1855989 1200932 
38800031953 13083157534 1856109 1201035 
38900032647 13113937697 1856431 1201318 
39000033851 13144098742 1856748 1201586 
39100013906 13174486936 1856939 1201740 
39200016512 13215924627 1863955 1206086 
39300014036 13253534141 1867493 1207383 
39400020969 13291128078 1888025 1226191 
39500019295 13329531551 1894806 1231921 
39600018814 13376622206 1918924 1249419 
39700042123 13424221806 1951796 1263993 
39800029044 13455594687 1954550 1266317 
39900034038 13486971075 1954718 1266437 
40000035801 13517944419 1954903 1266579 
40100033707 13548685546 1955112 1266723 
40200030807 13579394351 1955210 1266799 
40300035335 13610270097 1955375 1266941 
40400032866 13640889636 1955791 1267310 
40500034764 13671040235 1956063 1267540 
40600015361 13707460126 1960270 1270832 
40700033494 13744727811 1963765 1272158 
40800036443 13781832679 1966311 1272998 
40900021191 13818866631 1986674 1291720 
41000020398 13856495825 1993747 1297613 
41100019289 13895297595 2014581 1313761 
41200000422 13943250331 2036412 1326623 
41300030279 13987059847 2057337 1337437 
41400031986 14018325939 2057477 1337563 
41500034883 14049743105 2057620 1337663 
41600034075 14080628535 2057848 1337844 
41700033411 14111609092 2057995 1337958 
41800033774 14142288953 2058130 1338063 
41900036652 14172416451 2058224 1338136 
42000033631 14202645138 2058678 1338512 
42100012872 14235297815 2059640 1339442 
42200040956 14276792928 2067448 1343715 
42300042131 14316023430 2084923 1358531 
42400035843 14347304867 2087788 1360999 
42500040011 14386103027 2093303 1366049 
42600045680 14422172240 2095900 1368231 
42700036856 14457824065 2098549 1370413 
42800032984 14494371119 2100650 1372139 
42900042277 14529672370 2115755 1386195 
43000035602 14567625843 2123408 1391904 
43100019679 14605129087 2128572 1395413 
43200033335 14641015395 2144563 1405432 
43300031548 14672357804 2144705 1405567 
43400034082 14703068939 2144903 1405755 
43500034243 14734011578 2145036 1405875 
43600037136 14764419616 2145257 1406036 
43700035876 14794838883 2145645 1406330 
43800037876 14824940143 2145968 1406627 
43900018863 14863546704 2151468 1411173 
44000037327 14900163616 2154198 1412792 
44100020841 14935793686 2157184 1414553 
44200038018 14972530228 2159667 1415874 
44300034678 15008953425 2162003 1417231 
44400017421 15044312447 2182185 1435563 
44500036796 15078223903 2186218 1438798 
44600023304 15113351817 2191204 1443046 
44700030682 15148955661 2210331 1457695 
44800019433 15184739917 2214774 1461363 
44900033167 15221290040 2219643 1465370 
45000031949 15258009297 2236534 1477486 
45100027595 15289159644 2236651 1477567 
45200034777 15320083556 2236768 1477670 
45300033897 15350882919 2237157 1478028 
45400034961 15381220209 2237433 1478292 
45500021663 15418095866 2241473 1481849 
45600029443 15455045841 2244496 1483971 
45700034579 15491591081 2247005 1485659 
45800013551 15529248338 2249645 1487394 
45900033981 15566025304 2270097 1506009 
46000036951 15601870494 2275770 1510730 
46100000484 15638795875 2281939 1515803 
46200018937 15681475490 2304601 1532964 
46300022858 15725136189 2325600 1545267 
46400033518 15767401245 2345073 1555683 
46500035570 15798761001 2345235 1555794 
46600035057 15829711207 2345424 1555971 
46700034642 15860848325 2345565 1556093 
46800034831 15891262525 2345767 1556260 
46900032983 15922478265 2345875 1556336 
47000035847 15952199821 2346009 1556451 
47100035037 15982052959 2346364 1556764 
47200034209 16011715333 2346640 1556981 
47300035311 16041284353 2346839 1557145 
47400021557 16081070649 2352278 1561422 
47500036718 16117166113 2354329 1562209 
47600025345 16152583708 2356721 1563200 
47700034461 16188013420 2359005 1564195 
47800022471 16224164776 2379295 1582906 
47900020340 16260768379 2385326 1587916 
48000005990 16298670393 2405232 1603519 
48100019646 16345933551 2427947 1618480 
48200023834 16388308137 2437668 1622078 
48300034117 16424778154 2454104 1631379 
48400035412 16454615265 2454264 1631527 
48500035376 16484836772 2454421 1631680 
48600032612 16515808666 2454536 1631784 
48700035581 16546167541 2454702 1631931 
48800036724 16576695614 2454838 1632048 
48900035580 16606151489 2454999 1632195 
49000034598 16636680520 2455117 1632281 
49100033121 16666019602 2455332 1632415 
49200033780 16695515444 2455531 1632552 
