#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
56700018739 84118875 71441208 
56800016578 84276949 71581769 
56900018556 84438484 71714815 
57000018352 84607560 71858971 
57100016953 84759752 71989432 
57200015324 84919495 72122478 
57300012644 85077506 72262401 
57400014919 85236997 72394808 
57500015019 85394823 72534535 
57600014922 85556079 72667183 
57700013407 85714099 72807576 
57800014779 85874921 72939553 
57900010698 86034659 73081323 
58000015125 86191828 73211158 
58100018439 86352934 73344546 
58200016346 86511007 73483994 
58300014363 86670785 73616117 
58400014175 86828801 73756089 
58500016289 86990502 73889881 
58600019759 87148315 74029857 
58700017647 87309783 74161660 
58800016658 87467683 74301911 
58900013830 87629748 74434634 
59000011703 87792648 74567952 
59100015736 87953254 74708924 
59200017232 88115730 74842791 
59300014648 88273759 74982897 
59400013705 88434486 75115207 
59500013576 88592242 75254924 
59600014025 88753928 75387433 
59700016892 88911762 75527020 
59800019883 89073286 75660850 
59900015067 89234596 75794953 
60000016287 89392579 75934577 
60100015474 89553204 76067254 
60200016476 89711289 76207550 
60300014748 89872750 76341373 
60400016307 90030559 76481464 
60500018045 90190418 76613437 
60600018847 90348238 76753742 
60700015535 90509371 76886271 
60800019499 90672489 77024559 
60900015294 90828767 77158347 
61000018654 90989849 77291931 
61100015153 91147806 77431486 
61200018789 91308896 77564965 
61300017534 91469543 77706696 
61400015504 91629715 77838319 
61500016017 91787537 77978371 
61600015099 91948116 78110199 
61700018647 92111318 78248743 
61800013963 92267398 78382480 
61900019378 92426499 78514475 
62000019358 92584472 78654604 
62100019585 92743864 78787108 
62200017719 92901636 78927192 
62300019422 93062219 79059633 
62400015441 93220277 79200361 
62500013912 93379567 79330753 
62600017742 93551394 79478373 
62700013172 93700917 79607300 
62800011036 93862745 79742105 
62900019156 94020607 79882073 
63000015667 94179785 80013341 
63100014438 94337501 80153485 
63200014351 94497380 80284923 
63300015927 94655468 80425032 
63400016400 94816217 80557100 
63500017732 94977795 80699512 
63600015566 95133882 80828351 
63700012213 95294357 80960673 
63800017932 95452344 81099619 
63900012592 95612389 81230710 
64000014852 95770350 81370062 
64100013692 95931658 81502314 
64200016269 96089634 81642387 
64300011852 96249655 81773497 
64400016963 96407487 81913409 
64500015096 96568720 82045723 
64600018026 96728981 82178320 
64700016583 96886814 82317430 
64800016424 97047821 82450138 
64900018342 97205724 82589489 
65000015266 97368812 82722925 
65100017739 97526654 82863327 
65200015445 97687007 82994906 
65300018992 97844877 83135107 
65400016962 98006035 83267525 
65500013573 98165956 83399432 
65600016443 98326446 83540692 
65700018402 98488634 83673788 
65800019090 98646580 83812594 
65900014025 98807073 83943348 
66000016710 98965093 84083340 
66100016398 99126076 84215493 
66200021234 99289265 84358614 
66300019785 99445686 84488093 
66400015789 99606858 84621203 
66500010450 99764826 84760698 
66600017275 99925452 84893575 
66700016184 100083359 85033129 
66800019815 100243813 85164295 
66900014435 100401786 85304765 
67000014320 100563642 85437933 
67100014343 100725886 85581151 
67200012565 100882679 85710505 
67300015205 101044489 85843880 
67400015194 101202500 85983136 
67500011929 101362987 86115388 
67600014994 101520806 86254913 
67700017179 101682128 86387779 
67800014874 101839902 86527685 
67900012950 102000374 86658929 
68000017958 102162295 86800898 
68100015637 102319600 86931358 
68200015867 102479942 87063924 
68300019810 102637905 87203308 
68400015815 102798792 87336071 
68500016941 102956487 87476047 
68600017202 103118177 87608804 
