#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
40100008840 325164693 323265741 
40200005108 326075020 324172443 
40300009938 327082864 325173236 
40400008780 328077359 326163529 
40500010245 329146184 327226650 
40600009993 329944848 328015985 
40700010068 330949089 329014873 
40800008290 332084135 330144129 
40900008606 332729801 330784549 
41000009915 333571303 331623375 
41100008384 334427401 332473853 
41200009683 335297136 333334906 
41300004624 336367901 334401230 
41400009342 337386219 335413907 
41500008433 338272014 336295227 
41600006569 339325050 337342622 
41700008208 339840954 337851564 
41800009558 340480577 338486224 
41900007867 341507216 339507122 
42000007869 342207293 340202360 
42100008838 343174576 341166478 
42200008112 343963912 341950404 
42300010432 344512631 342489755 
42400009530 345340307 343315005 
42500008123 346311002 344279921 
42600009754 346988810 344952943 
42700007011 347873748 345833327 
42800008103 348941021 346896075 
42900007707 349761686 347710401 
43000033868 350998846 348943501 
43100008179 351728036 349669063 
43200008941 352502542 350440794 
43300000943 353324259 351258467 
43400007207 354070866 351995951 
43500010319 354911247 352833818 
43600008279 356067002 353984344 
43700008807 357013420 354925053 
43800010309 358204761 356113778 
43900007626 359128032 357030465 
44000010029 360017249 357912458 
44100004793 361134945 359026794 
44200007802 362064280 359950856 
44300010134 363010402 360893766 
44400008132 364044554 361923440 
44500007879 364796782 362669386 
44600008424 365840078 363708634 
44700007079 367003901 364867945 
44800007648 367834887 365694947 
44900009570 368748212 366605933 
45000007031 369539692 367392343 
45100007673 370243955 368089678 
45200005284 371102679 368944976 
45300006815 372274561 370111382 
45400008016 373255482 371088395 
45500007363 374303319 372131772 
45600007278 375172067 372994150 
45700009575 376034543 373852094 
45800007728 377136709 374949398 
45900007550 377900503 375709396 
46000008338 378829285 376635748 
46100008381 379799424 377600934 
46200009559 380789104 378583318 
46300008565 381848894 379639940 
46400008010 382962081 380748041 
46500009190 383869576 381651973 
46600006229 384883803 382661453 
46700006722 385551990 383325061 
46800008494 386284657 384053159 
46900007078 387382426 385145285 
47000007871 388204716 385964021 
47100008749 389202457 386959116 
47200006418 390149629 387901332 
47300007930 390874179 388617733 
47400009556 391755026 389496278 
47500008002 392814285 390550799 
47600007402 393585577 391317626 
47700008294 394552925 392283277 
47800027572 395116494 392843696 
47900008400 395135732 392860751 
48000018794 395167551 392891512 
48100007296 395302709 393023843 
48200025010 395350136 393070706 
48300028038 395381006 393099282 
48400026324 395398514 393116117 
48500020131 395431432 393146849 
48600028812 395446274 393160705 
48700022731 395477448 393189867 
48800023918 395492686 393203608 
48900022642 395526509 393236006 
49000023425 395541856 393249840 
49100025457 395575401 393281923 
49200025508 395605736 393308904 
49300009726 396772321 394475241 
49400004801 397407523 395110278 
49500009265 399024861 396725362 
49600020324 400998550 398695297 
49700009276 401490516 399187171 
