#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
28700008611 34417903075 426405 121173 
28800010306 34541481429 427351 121439 
28900008608 34664972504 428233 121640 
29000005610 34788779751 429126 121877 
29100008588 34912273858 430018 122101 
29200009124 35036113722 430873 122355 
29300011439 35159717651 431754 122572 
29400010715 35283539803 432718 122821 
29500013541 35407057676 433637 123076 
29600009085 35530896006 434532 123321 
29700007651 35654699880 435455 123562 
29800009024 35777767059 436354 123790 
29900009923 35901018668 437321 124018 
30000008627 36024592021 438180 124243 
30100009896 36147571898 439212 124475 
30200008061 36270905792 440205 124734 
30300008827 36394694896 441242 125013 
30400014769 36518642880 442234 125242 
30500007850 36642661167 443246 125495 
30600003687 36766650150 444257 125745 
30700008387 36890461419 445286 126015 
30800008701 37014323158 446279 126288 
30900009210 37138973569 447406 126579 
31000016325 37262970960 448495 126864 
31100009020 37387780883 449564 127145 
31200008440 37512445851 450642 127404 
31300010381 37637436886 451776 127670 
31400003422 37761839811 452873 127937 
31500009564 37886413511 453995 128223 
31600008734 38011326749 455175 128501 
31700008659 38135781493 456310 128787 
31800008198 38260549953 457413 129059 
31900009990 38385217211 458573 129329 
32000004611 38510123641 459616 129593 
32100008773 38634842174 460842 129869 
32200005243 38760455132 462055 130165 
32300010168 38885881316 463232 130449 
32400008364 39010975851 464369 130679 
32500009747 39136342660 465560 130962 
32600008109 39262116765 466801 131205 
32700007826 39387720140 467990 131478 
32800004010 39513508820 469205 131741 
32900008955 39642011712 471764 132690 
33000009326 39770894793 474116 133562 
33100008439 39896187589 475554 133981 
33200008587 40022117124 476807 134298 
33300014873 40147985865 478079 134621 
33400009802 40276932937 480534 135490 
33500010626 40405738346 482941 136484 
33600010531 40531692722 484296 136882 
33700003873 40657783997 485621 137189 
33800009535 40784401098 486876 137473 
33900012566 40910791324 488231 137744 
34000010528 41037511104 489597 138045 
34100008818 41164635432 490903 138329 
34200010500 41291477519 492212 138665 
34300008742 41421396042 494703 139577 
34400009671 41555079812 497533 140651 
34500008608 41682067991 498895 141046 
34600009991 41808821550 500273 141379 
34700008862 41935860483 501681 141716 
34800010076 42063124350 503055 142039 
34900010453 42190563191 504428 142332 
35000008225 42318286282 505889 142661 
35100007837 42445980681 507326 142959 
35200007395 42573715743 508675 143296 
35300008167 42701047463 510116 143617 
35400004203 42828982031 511447 143897 
35500008159 42956521993 512857 144221 
35600003781 43084155198 514305 144531 
35700010822 43211627267 515658 144876 
35800008388 43339368800 517186 145243 
35900007697 43467423139 518712 145604 
36000009212 43595589894 520183 145952 
36100008337 43724176664 521779 146285 
36200004094 43855713443 524379 147198 
36300007330 43987401882 527256 148309 
36400008885 44115924707 528880 148713 
36500003746 44244866444 530379 149082 
36600010324 44373954010 531813 149439 
36700009394 44503320349 533316 149770 
36800010382 44633133668 534840 150128 
36900005205 44763011535 536289 150463 
37000008884 44893641232 537793 150809 
37100008464 45024592376 539311 151187 
37200008183 45155663405 540810 151549 
37300003977 45286589936 542363 151970 
37400004109 45418048528 543902 152359 
37500010708 45549503077 545549 152744 
37600008658 45680908688 547077 153091 
37700003931 45820238075 550838 154741 
37800010115 45952242780 552595 155195 
37900008804 46084206992 554234 155589 
38000010474 46216347603 555755 155960 
38100012768 46348329127 557348 156321 
38200008854 46480645391 558982 156730 
38300008817 46613062963 560519 157094 
38400008352 46745119773 562059 157459 
38500007309 46877058378 563654 157866 
38600008684 47009630015 565271 158280 
38700004482 47142204900 566866 158661 
38800010170 47279041894 569528 159547 
38900012414 47415602570 572388 160607 
39000010771 47548603540 574048 161036 
39100004208 47681600460 575743 161460 
39200008499 47814634534 577430 161875 
39300011298 47948250733 579136 162272 
39400003758 48081883570 580753 162654 
39500009040 48215773847 582471 163070 
39600009014 48348859027 584085 163462 
39700008040 48482692105 585748 163846 
39800011572 48617263021 587440 164248 
39900008244 48751499369 589131 164658 
40000004539 48885798341 590872 165041 
40100009874 49020122131 592670 165448 
40200010388 49154913911 594335 165840 
40300009238 49289757935 596071 166294 
40400008480 49424456251 597809 166696 
40500010353 49559195317 599490 167087 
40600004555 49694145286 601167 167506 
40700008746 49829349511 602965 167915 
40800010111 49964283503 604660 168331 
40900007677 50099749494 606301 168728 
41000009372 50235024056 607985 169157 
41100008040 50369993245 609675 169582 
41200008443 50505018596 611388 170005 
41300009177 50640520840 613119 170437 
41400005333 50776823287 614987 170907 
41500008813 50912121287 616767 171357 
41600008561 51047356183 618599 171811 
41700008661 51182543118 620290 172231 
41800008313 51317877270 622004 172626 
41900009427 51453426486 623698 173021 
42000009062 51589327647 625478 173461 
42100004779 51725410945 627219 173856 
42200004526 51860972393 629036 174290 
42300007774 51997010965 630824 174746 
42400003306 52133031455 632529 175159 
42500004312 52269271861 634328 175617 
42600008750 52406035380 636157 176101 
42700010671 52543681152 638094 176561 
42800010086 52681381248 639986 177024 
42900008806 52819363377 641766 177470 
43000008439 52957408131 643697 177934 
43100003836 53095131035 645556 178395 
43200009667 53232868636 647437 178843 
43300009220 53370515654 649363 179332 
43400008447 53508096718 651296 179837 
43500007941 53645685451 653281 180331 
43600009100 53783633439 655224 180836 
43700010968 53921869021 657244 181386 
43800008202 54060801461 659240 181880 
43900009313 54198997722 661213 182390 
44000004691 54337605711 663253 182864 
44100008351 54476425130 665355 183386 
44200009136 54614951298 667476 183924 
44300004375 54754506457 669501 184432 
44400011347 54894187162 671600 184973 
44500008196 55033514877 673653 185504 
44600008406 55189412839 678827 187793 
44700008611 55329717257 681137 188443 
44800008930 55469851401 683506 189069 
44900007385 55610141613 685808 189576 
45000005840 55750878899 688098 190161 
45100007994 55891495972 690457 190781 
45200003645 56031720277 692727 191387 
45300008550 56172804946 695066 191975 
45400008728 56313838169 697478 192584 
45500003920 56455183038 699900 193212 
45600008431 56596320446 702322 193791 
45700003777 56738209629 704754 194390 
45800007800 56879880861 707273 194988 
45900008606 57021273714 709649 195586 
46000009628 57162692251 712106 196225 
46100003039 57304512281 714705 196889 
46200009538 57447222862 717205 197555 
46300009942 57590476087 719809 198168 
46400003815 57733446585 722384 198787 
46500009634 57876043366 724909 199401 
46600004683 58019132674 727628 200098 
46700008373 58162955395 730395 200774 
46800096906 58306671794 733063 201402 
46900003914 58449597721 735753 202071 
47000009793 58592866246 738443 202805 
47100009791 58736500313 741186 203472 
47200008286 58880040071 743906 204086 
47300008236 59024251998 746538 204700 
47400003459 59168329531 749333 205417 
47500003531 59312853528 752117 206080 
47600011064 59457423853 754816 206775 
47700008900 59601698093 757578 207478 
47800004118 59746731694 760366 208154 
47900008961 59892179501 763296 208899 
48000008183 60037728190 766267 209666 
48100008635 60183287717 769295 210415 
48200004075 60328811187 772198 211148 
48300003921 60475469502 775206 211888 
48400008110 60622436551 778257 212600 
48500004284 60769208575 781278 213320 
48600007762 60916390423 784295 214134 
48700008145 61063230039 787380 214968 
48800009123 61210302807 790557 215758 
48900008567 61357716930 793612 216565 
49000002641 61505757931 796692 217395 
49100003988 61653613910 799702 218201 
49200004019 61801341593 802777 218910 
49300009125 61949371763 805974 219708 
49400008967 62097601620 809155 220426 
49500003663 62245605264 812343 221245 
49600008787 62394155523 815719 222110 
49700003568 62543189430 819081 222931 
49800007863 62691646373 822472 223806 
49900008472 62840404701 825827 224696 
50000004268 62989889212 829283 225557 
50100007560 63139452330 832800 226424 
50200003626 63289683557 836377 227281 
50300007393 63453001547 841472 229155 
50400003546 63602586757 845082 230222 
50500008945 63752401270 848712 231132 
50600002611 63902728929 852326 232091 
50700011555 64053110022 855949 233032 
50800006899 64203267147 859540 233989 
50900008817 64354915914 863140 234860 
51000008433 64506109759 866888 235847 
51100003793 64657252315 870652 236879 
51200007372 64808621140 874499 237874 
51300008867 64960131383 878392 238863 
51400010065 65111949372 882226 239854 
51500008475 65264248885 886207 240914 
51600003267 65416468132 890085 241929 
51700009753 65568208766 893925 242907 
51800010013 65722065725 897870 243980 
51900008198 65874536397 901735 245018 
52000010294 66027315071 905625 246093 
52100008182 66180401150 909578 247192 
52200009275 66334144392 913503 248277 
52300008993 66487359717 917538 249291 
52400003612 66699662607 928085 253967 
52500008740 66853335850 932350 255093 
52600004028 67007459059 936638 256231 
52700008266 67162270825 940957 257411 
52800003894 67316818382 945432 258623 
52900008768 67471584349 949910 259818 
53000003809 67626429130 954425 260993 
53100008303 67781779055 958790 262148 
53200000620 67937220473 963278 263369 
53300002705 68092582925 967851 264622 
53400002960 68248000700 972499 265847 
53500003162 68404549900 977275 267087 
53600004295 68561016938 981920 268359 
53700008693 68717405022 986550 269610 
53800008716 68873927050 991345 270928 
53900003982 69038908670 996900 272504 
54000004087 69195658265 1001786 273788 
54100009323 69352823396 1006734 275092 
54200008989 69510851514 1011733 276462 
54300004199 69668388763 1016603 277868 
54400004018 69826132237 1021745 279332 
54500004318 69984453448 1027104 280822 
54600008531 70143100392 1032457 282207 
54700003733 70302756166 1037502 283570 
54800007968 70461958167 1042572 284941 
54900008507 70621136758 1047793 286326 
55000002959 70780450782 1052814 287767 
55100008451 70940967995 1057974 289198 
55200008994 71102162975 1063233 290643 
55300004095 71264022513 1068511 292081 
55400006572 71426526231 1073717 293478 
55500003422 71589265395 1078462 294867 
55600004607 71752071583 1083044 296304 
55700007906 71915053202 1087774 297657 
55800003177 72078132232 1092692 299030 
55900003412 72241594608 1097516 300507 
56000009302 72405119895 1102208 301904 
56100010357 72568940962 1107336 303472 
56200010499 72736194477 1112575 305121 
56300004139 72900278679 1117566 306740 
56400003913 73064890188 1122836 308449 
56500007759 73229136219 1128110 310115 
56600011677 73393458974 1133356 311717 
56700003185 73557640991 1138464 313349 
56800003216 73722452368 1143435 314961 
56900005735 73886421672 1148501 316573 
57000004024 74050904181 1153580 318326 
57100011572 74216006896 1158610 320052 
57200003948 74381796448 1163855 321850 
57300003156 74547120800 1169285 323756 
57400003671 74712223827 1174937 325869 
57500008101 74877382817 1180410 327924 
57600003765 75043743327 1185800 329918 
57700007345 75210827211 1191152 331848 
57800008480 75377480317 1196269 333764 
57900028637 75544712578 1201627 335859 
58000004314 75712775837 1207078 338056 
58100004159 75882659865 1212462 340101 
58200004018 76053941979 1218264 342441 
58300008420 76224682316 1223945 344694 
58400004262 76395410956 1229921 347051 
58500009149 76569708088 1235974 349485 
58600009066 76743733185 1242025 351765 
58700003681 76920536908 1248155 354035 
58800004527 77098440814 1254517 356652 
58900007142 77277482499 1260746 359101 
59000003376 77459484399 1267371 361745 
59100003134 77641964001 1274111 364513 
59200009581 77827139443 1280824 367297 
59300004284 78017366204 1288204 370364 
59400009773 78210384445 1295771 373528 
59500004194 78399667264 1302721 376280 
59600004904 78588660188 1309417 378811 
59700010889 78778037003 1315598 381406 
59800007069 78972575767 1322563 384415 
59900012978 79172049517 1329466 387552 
60000004080 79375902019 1335948 390676 
60100009423 79581274277 1343005 393750 
60200007298 79794748485 1350070 396991 
60300003987 80016234885 1356155 400027 
60400003871 80247045826 1362214 403088 
60500005476 80454806492 1676302 632395 
60600004759 80571315546 1752601 636329 
60700005025 80706629832 1831855 651210 
60800005664 80877150309 1924260 742207 
60900014783 81013285771 1979843 772018 
61000008120 81138485917 2021618 792737 
61100012765 81271579058 2068681 816087 
61200008495 81411432782 2118827 841289 
61300007800 81556951020 2175068 868718 
61400007024 81709121973 2236616 898106 
61500008275 81865544875 2292250 935456 
61600006170 82039118598 2383665 1025380 
61700009301 82209673249 2470815 1110980 
61800007054 82386149926 2569496 1207973 
61900003492 82583802532 2698294 1334897 
62000004961 82787952912 2839426 1473983 
62100008872 82996503670 2963162 1536066 
62200004333 83207752879 3121350 1692460 
62300004142 83412560220 3268207 1837735 
62400006335 83632650879 3443588 2004357 
62500005382 83850789388 3583324 2041250 
62600004941 84065255994 3747636 2203919 
62700003980 84289305819 3939577 2393781 
62800003357 84520550257 4147587 2599855 
62900005674 84755791839 4345529 2764101 
63000006702 84987929745 4529678 2946210 
63100003153 85245898938 4780521 3193128 
63200004205 85500865158 5030082 3438675 
63300003463 85763791795 5305613 3710306 
63400004075 86026834882 5577717 3977954 
63500003516 86233299387 5738501 4137466 
63600005320 86485376185 6015073 4412502 
63700007397 86707701744 6247577 4643513 
63800003598 86953007334 6513759 4906028 
63900004321 87230454369 6780915 5166449 
64000020728 87510824868 7115630 5495532 
64100005542 87780437645 7412538 5788226 
64200004311 88043814016 7717404 6090776 
64300003850 88306911513 8009435 6380236 
64400004584 88548069199 8244560 6613896 
64500004924 88784868870 8503116 6870797 
