#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
37400040635 22304887968 139971477 45691479 
37500040386 22331703287 139971570 45691510 
37600009277 22440018939 140410346 45851109 
37700018681 22536019763 141062421 46056029 
37800016117 22610459672 141592355 46223254 
37900008620 22688448562 142347288 46461896 
38000018944 22763306175 142914832 46641498 
38100012074 22838778659 143494179 46826144 
38200014314 22916891881 144235354 47060665 
38300038214 22989732637 145039149 47319966 
38400038771 23017414913 145039245 47319972 
38500013705 23046066863 145039537 47320146 
38600208521 23098968887 145325215 47433373 
38700039759 23125823544 145325314 47433424 
38800037954 23152681340 145325409 47433467 
38900040224 23179773403 145325518 47433515 
39000007938 23264051130 145627391 47550340 
39100019323 23369411623 146156377 47718003 
39200010549 23445664515 146799128 47922425 
39300016345 23522720558 147475979 48135921 
39400016168 23597144434 148005644 48302911 
39500014545 23676249222 148800620 48553885 
39600015391 23750917185 149331051 48723426 
39700018480 23828823720 150126067 48977795 
39800036843 23866574424 150398097 49066124 
39900038654 23894367390 150398253 49066162 
40000004823 23938673502 150466422 49102011 
40100039691 23974559665 150681755 49177800 
40200039296 24001363096 150681843 49177845 
40300039570 24028167993 150681927 49177885 
40400007364 24086667759 150983608 49293329 
40500010309 24201719496 151247967 49377233 
40600016897 24280503472 152038250 49625372 
40700014893 24354591651 152568320 49792442 
40800017996 24433119514 153363974 50043192 
40900014479 24507359384 153894034 50211298 
41000008577 24584575322 154598299 50435009 
41100015754 24661549661 155215764 50631409 
41200038196 24712451062 155752676 50803506 
41300038716 24740172478 155752821 50803526 
41400021644 24778883993 155756237 50806698 
41500038143 24821322096 156049474 50920350 
41600040415 24848151274 156049585 50920394 
41700039767 24874935819 156049695 50920427 
41800010543 24910812030 156233219 50998825 
41900009442 25026985282 156615088 51120395 
42000016499 25113964167 157148507 51290307 
42100010413 25193174321 157942208 51544853 
42200017282 25268452895 158479349 51716745 
42300007795 25344431071 159074053 51907413 
42400014977 25423112556 159810226 52141513 
42500011010 25499265075 160412168 52334635 
42600038113 25565110363 161147945 52571589 
42700035667 25592674569 161148068 52571599 
42800029248 25623011685 161148400 52571781 
42900038690 25675134196 161432637 52682839 
43000040979 25701923118 161432729 52682868 
43100040373 25728763193 161432823 52682892 
43200041326 25755564792 161432922 52682933 
43300007752 25854812059 161734135 52799938 
43400009308 25953064876 162377973 53004202 
43500014872 26029734315 163053024 53217648 
43600015952 26104011285 163582145 53385570 
43700014690 26182756599 164376133 53638110 
43800015358 26257172629 164904999 53806944 
