#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
26200021988 18964039995 44225742 43335534 
26300013538 19044460807 44230585 43338084 
26400010897 19121388511 44232905 43339874 
26500011987 19200517874 44433592 43537602 
26600010589 19281334638 44439186 43541862 
26700014380 19362135218 44445139 43544725 
26800010960 19436577302 44445498 43545020 
26900011405 19514884761 44447009 43545893 
27000012088 19593276442 44653787 43750116 
27100015165 19671667196 44654887 43750910 
27200011741 19751334265 44660621 43755135 
27300013430 19832385616 44668389 43759473 
27400011608 19911163517 44886638 43973829 
27500011115 19988164345 44888977 43975323 
27600013129 20067142487 44890817 43976585 
27700011272 20145255545 45097561 44180505 
27800012555 20223404654 45098696 44181245 
27900014162 20301557658 45104535 44185359 
28000014718 20377395841 45311517 44389429 
28100011760 20454823745 45313128 44390642 
28200014613 20533190405 45314050 44391026 
28300012663 20611579288 45522224 44596417 
28400012424 20692086261 45528186 44600747 
28500010198 20774053418 45533886 44603094 
28600011601 20852548312 45738197 44804121 
28700020199 20927064202 45739767 44805027 
28800028128 21004968429 45741014 44805697 
28900006221 21082277373 45946356 45007997 
29000019892 21159709717 45949985 45010154 
29100012137 21237361456 46170266 45227040 
29200012899 21311677076 46172901 45228596 
29300020318 21388503570 46385857 45439149 
29400007685 21465804430 46390614 45442223 
29500021446 21547974746 46398338 45446405 
29600025635 21623677596 46608051 45652963 
29700009842 21696739739 46609819 45654067 
29800012606 21773345854 46820145 45861663 
29900016291 21850567249 46822925 45863552 
30000014932 21922849951 47045660 46082719 
30100008847 21996584585 47047110 46083640 
30200013146 22071299627 47263484 46296786 
30300016436 22143179168 47475341 46504725 
30400013876 22215348925 47476569 46505507 
30500012435 22289422722 47682897 46708701 
30600013173 22359812378 47889969 46912383 
30700019171 22434030145 48092043 47111701 
30800007436 22511406208 48096133 47114321 
30900008938 22588027933 48307695 47321969 
31000010735 22659167332 48309280 47322940 
31100011246 22733828474 48527113 47537434 
31200139598 22803970598 48741542 47748400 
31300009248 22876207041 48945995 47950229 
31400010579 22945510415 49158091 48159004 
31500011178 23015294183 49159588 48159864 
31600028370 23086092538 49395478 48391520 
31700010315 23158844259 49578620 48572359 
31800013095 23230941934 49781464 48772431 
31900010187 23306257611 49993786 48980764 
32000021741 23373621024 49995420 48981782 
32100012464 23444567331 50427429 49408673 
32200037988 23511377560 50428916 49409518 
32300014003 23585791679 50849167 49823660 
32400021445 23652572262 50850881 49824660 
32500015503 23724332639 51279740 50248206 
32600017214 23793089754 51281506 50249173 
32700015313 23863109131 51708430 50670315 
32800009419 23931949553 51927370 50886391 
32900007567 24004866313 52088115 51043887 
33000011883 24071389424 52145772 51100199 
33100024493 24144385404 52566067 51514245 
33200020691 24211142501 52780345 51725898 
33300007937 24284578529 52990257 51932101 
33400013080 24350243415 53194380 52133474 
33500017195 24421137138 53415273 52350405 
33600011485 24488291803 53625582 52557962 
33700018384 24553581979 53831454 52760264 
33800009457 24623278545 54039238 52965181 
33900009865 24689128070 54254297 53177027 
34000024181 24757583330 54666022 53583110 
34100011707 24824534441 54880426 53794663 
34200029944 24891822264 55094103 54004717 
34300028116 24957846594 55300323 54207711 
34400016337 25022162156 55513081 54417073 
34500007063 25086726493 55943634 54842062 
34600012841 25153148881 56156044 55051231 
34700014113 25216948886 56363107 55255087 
34800013783 25287126201 56567548 55456356 
34900014508 25350955823 56781658 55666965 
35000011757 25418290541 56993186 55875404 
35100027096 25483353708 57199814 56078622 
35200030624 25546995919 57417390 56293589 
35300010473 25610716620 57630864 56503707 
35400022003 25676275975 57835714 56705553 
35500016116 25739146724 58053971 56920713 
35600018253 25805332713 58487443 57348955 
35700011083 25865668763 58488755 57349693 
35800019019 25929386953 58906317 57761428 
35900031541 25992652831 59110845 57963350 
36000030562 26055535531 59319871 58168914 
36100024696 26119621241 59757269 58600939 
36200010210 26181990863 60027396 58867879 
36300014738 26261442345 60182856 59021784 
36400014723 26339602836 60183945 59022509 
36500012209 26419502690 60184873 59023343 
36600019148 26495905192 60187574 59025619 
36700010617 26578851909 60194394 59030371 
36800011536 26659047426 60207422 59038205 
36900008403 26741545532 60222047 59046199 
37000012581 26820948801 60236581 59051563 
37100009069 26900934251 60249249 59055515 
37200013261 26979701533 60261543 59059734 
37300011445 27062650458 60269432 59063940 
37400012962 27145373755 60274172 59066753 
37500011131 27227140922 60281189 59070335 
37600010046 27310432987 60287717 59073375 
37700009247 27390657688 60295956 59077003 
37800010803 27470487599 60304849 59079871 
37900014179 27551500665 60312526 59082979 
38000009717 27632374550 60320678 59086118 
38100009467 27711896094 60324732 59087772 
38200010812 27788371200 60325331 59088284 
38300012683 27855516271 60327596 59090156 
38400010476 27934999583 60533670 59293260 
38500017698 28013441053 60534756 59294114 
38600006473 28085986203 60535540 59294739 
38700013069 28160236653 60548791 59304649 
38800012490 28239884840 60561905 59309772 
38900012285 28319218176 60573092 59313402 
39000010679 28397254717 60585199 59318007 
39100011862 28478739119 60591468 59322103 
39200015222 28557744479 60801460 59530145 
39300014904 28629955397 60802280 59530691 
39400011624 28706737487 61005642 59731349 
39500014116 28782827410 61006576 59731947 
39600209564 28841065719 61006675 59732037 
39700015728 28894300626 61006679 59732041 
39800015174 28948456016 61006695 59732055 
39900020219 29004895198 61006703 59732062 
40000020320 29061233506 61006713 59732072 
40100021574 29116122204 61006715 59732072 
40200010319 29176760770 61007682 59732784 
40300012018 29258794614 61012256 59735943 
40400010534 29339036391 61023284 59743156 
40500011403 29419084379 61034831 59749215 
40600009819 29499217309 61041300 59752568 
40700027098 29578999886 61050090 59758109 
40800012225 29655018203 61263666 59969411 
40900014158 29711309466 61263728 59969461 
41000019999 29764291591 61263730 59969463 
41100011531 29818868201 61263745 59969476 
41200011283 29874436342 61263752 59969483 
41300019468 29930920879 61263760 59969488 
41400018810 29985296921 61263764 59969488 
41500011040 30048292812 61265805 59971132 
41600022085 30124207996 61475087 60177578 
41700018118 30192506577 61475794 60178020 
41800013158 30247127100 61475806 60178031 
41900015362 30298665393 61475810 60178033 
42000014141 30355153872 61475829 60178048 
42100018648 30410736103 61475840 60178054 
42200018551 30466416640 61475843 60178054 
42300022322 30520114403 61475854 60178058 
42400012494 30594469543 61481245 60182230 
42500016498 30675900748 61487906 60185544 
42600015528 30755793671 61495409 60189061 
42700015854 30835616345 61502624 60191467 
42800014650 30915560918 61510331 60194556 
42900014200 30994614798 61517458 60197189 
43000010183 31075684314 61523922 60199446 
43100016625 31152013315 61729414 60402470 
43200030051 31213594421 61729589 60402602 
43300013410 31266263150 61729597 60402610 
43400020274 31317171815 61729603 60402614 
43500014085 31373616179 61729625 60402627 
43600014733 31428147444 61729635 60402636 
43700015878 31482677342 61729640 60402637 
43800010890 31535991194 61729686 60402647 
43900010295 31606902618 61731743 60404076 
44000010387 31683904598 61950453 60619911 
44100097901 31761423257 61951371 60620630 
44200015343 31837632026 61952031 60621200 
44300012920 31918861543 61959344 60626651 
44400010064 31995775562 61968501 60632810 
44500010869 32071397947 62180734 60842923 
44600012815 32144631904 62183503 60845019 
44700012184 32221183730 62394582 61053457 
44800018156 32295707860 62395367 61053980 
44900012938 32371786824 62399808 61057075 
45000014020 32451020989 62410140 61064142 
