#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
42900011616 5023296 3140952 
43000012065 5039537 3149171 
43100014251 5052119 3159180 
43200016388 5055248 3161882 
43300028472 5055500 3162101 
43400018022 5055858 3162423 
43500013695 5056206 3162732 
43600013241 5056716 3163184 
43700022741 5056862 3163310 
43800012519 5057545 3163797 
43900012186 5066757 3170630 
44000021391 5079600 3180246 
44100011801 5100174 3197776 
44200016108 5115145 3210290 
44300012505 5141915 3228130 
44400010666 5162041 3239523 
44500015451 5172928 3248524 
44600006397 5189516 3260854 
44700008042 5203352 3271618 
44800015920 5215366 3281310 
44900015907 5235592 3295140 
45000012108 5255318 3305189 
45100023361 5264303 3312237 
45200014851 5274211 3319199 
45300016803 5286371 3328632 
45400029207 5292301 3333708 
45500033543 5303819 3343414 
45600013368 5316946 3352034 
45700019942 5321475 3355793 
45800017941 5325983 3358953 
45900023911 5333907 3364359 
46000011851 5343980 3372558 
46100013083 5355056 3379705 
46200018085 5359610 3382907 
46300014086 5366589 3387508 
46400014900 5377378 3396344 
46500017196 5386099 3402000 
46600011938 5394403 3407951 
46700009047 5408776 3415745 
46800015367 5421783 3423717 
46900009277 5435998 3431257 
47000009682 5448275 3437872 
47100008415 5462710 3444897 
47200013732 5474706 3451063 
47300028815 5485544 3458672 
47400021539 5490338 3462545 
47500016764 5502737 3470371 
47600009973 5516381 3476980 
47700012621 5530418 3485031 
47800013103 5536246 3489150 
47900015011 5543621 3493977 
48000016878 5546859 3496694 
48100020491 5547462 3497162 
48200012846 5551061 3499465 
48300011626 5566399 3509407 
48400015686 5576540 3515357 
48500011641 5579216 3517594 
48600013101 5579754 3518039 
48700022041 5584598 3521266 
48800009277 5590525 3525390 
48900016227 5594210 3528654 
49000010524 5597375 3531148 
49100029832 5598007 3531450 
49200012525 5598532 3531810 
49300010866 5602981 3534750 
49400010366 5611822 3540644 
49500010946 5614971 3543390 
49600014612 5617526 3545214 
49700012695 5617881 3545338 
49800012917 5618405 3545743 
49900010676 5621176 3547465 
50000011021 5629154 3553375 
50100013048 5640046 3560820 
50200013808 5649814 3566801 
50300010742 5653966 3569515 
50400010780 5661154 3574426 
