#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
53900033280 4913314 2118665 
54000027403 4916526 2121120 
54100022283 4919919 2123640 
54200042848 4929108 2127151 
54300036430 4941433 2134493 
54400035100 4947333 2138622 
54500019393 4965515 2146539 
54600028924 4981298 2154723 
54700166623 4998126 2163708 
54800034553 5014679 2170020 
54900032563 5021479 2175532 
55000036394 5031341 2180157 
55100033489 5035849 2181676 
55200034598 5040046 2182894 
55300036169 5050221 2190443 
55400034377 5059824 2193211 
55500013687 5066087 2195048 
55600017965 5070586 2198507 
55700020731 5073309 2200536 
55800022038 5076044 2202544 
55900021823 5091877 2208691 
56000047974 5100138 2214558 
56100020269 5118839 2222829 
56200020142 5141024 2233531 
56300026971 5161412 2243646 
56400032811 5167960 2247274 
56500033702 5173249 2250683 
56600035029 5178012 2252626 
56700033407 5184102 2255883 
56800035562 5188736 2257102 
56900038160 5192503 2258442 
57000036545 5202188 2265518 
57100033662 5212802 2268165 
57200033636 5218939 2269277 
57300020358 5223584 2272137 
57400030776 5225960 2274058 
57500035787 5228719 2276062 
57600015315 5231227 2277958 
57700020777 5245967 2283382 
57800044505 5253916 2289080 
57900024336 5265064 2294263 
58000027130 5282333 2304319 
58100021503 5304697 2314873 
58200033259 5321500 2321458 
58300034847 5327099 2324385 
58400036234 5332068 2326812 
58500033145 5336040 2328388 
58600034600 5341215 2331032 
58700034021 5347464 2333535 
58800035621 5357252 2335612 
58900036353 5361993 2337302 
59000035235 5370101 2338594 
59100036097 5377673 2340020 
59200241787 5382707 2340849 
59300035303 5390945 2345906 
59400015769 5396616 2350510 
59500045710 5399597 2352876 
59600026447 5402329 2354895 
59700028792 5414295 2358946 
59800034800 5424242 2365926 
59900022123 5429930 2369884 
60000039753 5449316 2378655 
60100035509 5470110 2387383 
60200033693 5488146 2394285 
60300036227 5492399 2396723 
60400032375 5497302 2400898 
60500034927 5503667 2404735 
60600034732 5511674 2407279 
60700031950 5516869 2408865 
60800033190 5521048 2409524 
60900030962 5527466 2413612 
61000032552 5536696 2416861 
61100034256 5546503 2419384 
61200035642 5556420 2422344 
61300016800 5567542 2427194 
61400036342 5571442 2430266 
61500015913 5574255 2432513 
61600016431 5577038 2434606 
61700020994 5592105 2439649 
61800044185 5600649 2446061 
61900030227 5615768 2452673 
62000019763 5630123 2462478 
62100020061 5651619 2472062 
62200036249 5665852 2476575 
62300034849 5670869 2478960 
62400036524 5675840 2481135 
62500036136 5682286 2483926 
62600035545 5686965 2486448 
62700032893 5690705 2487336 
62800035535 5695879 2488533 
62900036131 5701928 2489878 
63000034200 5709846 2492145 
63100033164 5713875 2493777 
63200032628 5722355 2495457 
63300036802 5728620 2496590 
63400026272 5738296 2504199 
63500036248 5741851 2507143 
63600035969 5745044 2509743 
63700034805 5748342 2512416 
63800033166 5764063 2519015 
63900021083 5771320 2524222 
64000028328 5786073 2530196 
64100017701 5798615 2537930 
64200020386 5818934 2546201 
64300033771 5838235 2553676 
64400030890 5842151 2556695 
64500035290 5850094 2560526 
64600034756 5856306 2563326 
64700035479 5860638 2565208 
64800034180 5864998 2566624 
64900037994 5870054 2567652 
65000035316 5874859 2568875 
65100036736 5881281 2570478 
65200033443 5885877 2572509 
65300033755 5891271 2573647 
65400036658 5902295 2575525 
65500030447 5909610 2580280 
65600026892 5917624 2585974 
65700020432 5923172 2589794 
65800025528 5928366 2593219 
65900017998 5932522 2596396 
66000022125 5949017 2602597 
66100046612 5958877 2609086 
66200019989 5978042 2617790 
66300011160 6000117 2627524 
66400018040 6009937 2634131 
66500018301 6019097 2640405 
66600035712 6033572 2645457 
66700034674 6040920 2649077 
66800037068 6048768 2652266 
66900034461 6053792 2654883 
67000032338 6058203 2655843 
67100033145 6062831 2657004 
67200037225 6067799 2658290 
67300034590 6074369 2659611 
67400033631 6079720 2661990 
67500036317 6084101 2662562 
67600044925 6092133 2667941 
67700024702 6096700 2671127 
67800017113 6100915 2673577 
67900032477 6105038 2676461 
68000036535 6119451 2679475 
68100035865 6125100 2681205 
68200033124 6130626 2681996 
68300046286 6139328 2684595 
68400016586 6147395 2690701 
68500034716 6163703 2696647 
68600037832 6169041 2698367 
68700034064 6178284 2700071 
68800030280 6184668 2701292 
68900035613 6193153 2708952 
69000024704 6197424 2712478 
69100027870 6202389 2716240 
69200016621 6207054 2719635 
69300034141 6211948 2723402 
69400227076 6228283 2729827 
69500021729 6236746 2735413 
69600028022 6245219 2740724 
69700029790 6260070 2746457 
69800020197 6271225 2752563 
69900030031 6279278 2757089 
70000033457 6295599 2762817 
70100035132 6300248 2765125 
70200036187 6308841 2768187 
70300034421 6315988 2770604 
70400036036 6320019 2771809 
70500033506 6324276 2772474 
70600034622 6329219 2773382 
70700035668 6334582 2774133 
70800034683 6340505 2775726 
70900014744 6347432 2780567 
71000033210 6350994 2783459 
71100026748 6354790 2786422 
71200026370 6362609 2789616 
71300035469 6372576 2792189 
71400029527 6379315 2795130 
71500014568 6388515 2802903 
71600032632 6403798 2808490 
71700035569 6410569 2810599 
71800035889 6419107 2815551 
71900029187 6429886 2818784 
72000024685 6439788 2824686 
72100032891 6444840 2828668 
72200035073 6449940 2832204 
72300019752 6454762 2835638 
72400020882 6470463 2841625 
72500015581 6478770 2846618 
72600022448 6486221 2850759 
72700040383 6499043 2856285 
72800031244 6512531 2863397 
72900021252 6520918 2868190 
73000044333 6539029 2875466 
73100019583 6547584 2880750 
73200003747 6561059 2886147 
73300033860 6568761 2890055 
73400035336 6574325 2892824 
73500030478 6579944 2895281 
73600034923 6586291 2899088 
73700035120 6590417 2901462 
73800035609 6599959 2904064 
73900034084 6607632 2905836 
74000035020 6612231 2906794 
74100036622 6616324 2907724 
74200037291 6623799 2909383 
74300033723 6634166 2911296 
74400016993 6643950 2916045 
74500046427 6652104 2922270 
74600034174 6666904 2925153 
74700035324 6672979 2925922 
74800035412 6681000 2927522 
74900033431 6690468 2934345 
75000035820 6697240 2939838 
75100034809 6700620 2942413 
75200249643 6703850 2944976 
75300004551 6717911 2949604 
75400021302 6724365 2954519 
75500046569 6730112 2958967 
75600042936 6742041 2964336 
75700035015 6755799 2972148 
75800030374 6772739 2979246 
75900019202 6784379 2987014 
76000035464 6803086 2995314 
76100033203 6807591 2999320 
76200032863 6818029 3005575 
76300034580 6824710 3009368 
76400033186 6830102 3010171 
76500033478 6833621 3011078 
76600169511 6838243 3013782 
76700035154 6844380 3016267 
76800034076 6852407 3018273 
76900034369 6860397 3023877 
77000036717 6869428 3024495 
77100025677 6880492 3026398 
77200036444 6888096 3032387 
77300035482 6892361 3035296 
77400021573 6896079 3038150 
77500040537 6899620 3041067 
77600038774 6918015 3048115 
77700038582 6925683 3053495 
77800028593 6942305 3060898 
77900005621 6959465 3072508 
78000035709 6976164 3080127 
78100006982 6987526 3088263 
78200034751 7003046 3094824 
78300036272 7011814 3101147 
78400035982 7021379 3105662 
78500033826 7026404 3107225 
78600032205 7037084 3110026 
78700034482 7045197 3110986 
78800034763 7050060 3111896 
78900024463 7054399 3112472 
79000046745 7062477 3118640 
79100047945 7067358 3120995 
79200031938 7071289 3123579 
79300028878 7083105 3127929 
79400031262 7095928 3131085 
79500033333 7102821 3133756 
79600012721 7111233 3138478 
79700045715 7119097 3144389 
79800032448 7134344 3147202 
79900036381 7139652 3148094 
80000034945 7145127 3149434 
80100035750 7150739 3150849 
80200021829 7158534 3157659 
80300038424 7166277 3163700 
80400026341 7171167 3167125 
80500034511 7175005 3169915 
80600017807 7178302 3172705 
80700025642 7195914 3179229 
80800047222 7204072 3184087 
80900021015 7211484 3189174 
81000040212 7224900 3195906 
81100027786 7238588 3202456 
81200032381 7248770 3209207 
81300034908 7266596 3215459 
81400032479 7271112 3218101 
81500033666 7276546 3221085 
81600033899 7285975 3226838 
81700035793 7294541 3230436 
81800023081 7300606 3232625 
81900026017 7304978 3235684 
82000031994 7308575 3238210 
82100025651 7311959 3240733 
82200034124 7314907 3243058 
82300040478 7330658 3248884 
82400018124 7338051 3253880 
82500039591 7344431 3258480 
82600023066 7350677 3263308 
82700035970 7374238 3274580 
82800027037 7394950 3285891 
82900033014 7403694 3289543 
83000034365 7408711 3292624 
83100033329 7413631 3294993 
83200033495 7419043 3297197 
83300034472 7423115 3298820 
83400035399 7433155 3300840 
83500033437 7438043 3301871 
83600022443 7442849 3302393 
83700034992 7449279 3307486 
83800022958 7452213 3309477 
83900040470 7455649 3311720 
84000031610 7458452 3313745 
84100028755 7461073 3315824 
84200034633 7477738 3322134 
84300034772 7487384 3328378 
84400021855 7493566 3332812 
84500043843 7505649 3338549 
84600036076 7514346 3341398 
84700035305 7523616 3343513 
84800035539 7532007 3346243 
84900034930 7539640 3350638 
85000038230 7543255 3352990 
85100030255 7546228 3354791 
85200027454 7549064 3356493 
85300034027 7551551 3358162 
85400043466 7560248 3360579 
85500033295 7569812 3362287 
85600033139 7574925 3363175 
85700034411 7579644 3364240 
85800039155 7585883 3366621 
85900047505 7595398 3373593 
86000036328 7611830 3378947 
