#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
35400014356 2877807 2596524 
35500013555 2884359 2602250 
35600013083 2891697 2608668 
35700014591 2897288 2613410 
35800014118 2902803 2618201 
35900015106 2909198 2623812 
36000013781 2916186 2629843 
36100013819 2922106 2634988 
36200016480 2927793 2639983 
36300013650 2934129 2645529 
36400014555 2940797 2651364 
36500014966 2947053 2656792 
36600088085 2952532 2661508 
36700015755 2958063 2666381 
36800013215 2964929 2672459 
36900014749 2971674 2678391 
37000014591 2977347 2683349 
37100014418 2982991 2688228 
37200015257 2989861 2694376 
37300016310 2997103 2700766 
37400009198 3002696 2705630 
37500015154 3008275 2710401 
37600013770 3014590 2715988 
37700016882 3021722 2722231 
37800016593 3027400 2727137 
37900014322 3032925 2732003 
38000015498 3039339 2737720 
38100015472 3046247 2743774 
38200014578 3052365 2749220 
38300103725 3057934 2753963 
38400016237 3063530 2758830 
38500015720 3070796 2765267 
38600015490 3077408 2770945 
38700016830 3082850 2775779 
38800014184 3088405 2780630 
38900013961 3095396 2786873 
39000002693 3102451 2793084 
39100011232 3108962 2798878 
39200010201 3135261 2824568 
39300008859 3167467 2856008 
39400012523 3187266 2874879 
39500010712 3193241 2880211 
39600014182 3198870 2885144 
39700016102 3205180 2890749 
39800014740 3212264 2896996 
39900017091 3218204 2902154 
40000016951 3223761 2906955 
40100013417 3230539 2912929 
40200017437 3237314 2918899 
40300015272 3243708 2924563 
40400012929 3249273 2929438 
40500016960 3254854 2934330 
40600008660 3261837 2940475 
40700015025 3268551 2946444 
40800016814 3274088 2951275 
40900015440 3279597 2956005 
41000015242 3286207 2961876 
41100016141 3293361 2968180 
41200015026 3298839 2972958 
41300017062 3304373 2977788 
41400014078 3310841 2983545 
41500015564 3318001 2989682 
41600016960 3323731 2994673 
41700015006 3329275 2999484 
41800015656 3335770 3005228 
41900014700 3342675 3011355 
42000016018 3348784 3016698 
42100012362 3354264 3021517 
42200014498 3359812 3026295 
42300011173 3367218 3032988 
42400014985 3373982 3039005 
42500015466 3379578 3043884 
42600014106 3385264 3048741 
42700016555 3392153 3054817 
42800015656 3399069 3060916 
42900012129 3404514 3065655 
43000002791 3410004 3070505 
43100015823 3416566 3076329 
43200015923 3423737 3082557 
43300014877 3429422 3087615 
43400016421 3435036 3092384 
43500015487 3441613 3098120 
43600014834 3448661 3104320 
43700015157 3454647 3109566 
43800013256 3460188 3114423 
43900017599 3466563 3120026 
44000009079 3473238 3125951 
44100015354 3479601 3131601 
44200014563 3485345 3136486 
44300012667 3491009 3141399 
44400015647 3498022 3147663 
44500014605 3504722 3153558 
44600002305 3510348 3158458 
44700015286 3515933 3163260 
44800008051 3522750 3169273 
44900016734 3530043 3175659 
45000015273 3535605 3180511 
45100015055 3541073 3185156 
45200013974 3547506 3190844 
45300008305 3554813 3197406 
45400002918 3560788 3202646 
45500016203 3566511 3207628 
45600015014 3573188 3213567 
45700015710 3580223 3219790 
45800015429 3586353 3225189 
45900015548 3591914 3229917 
46000015485 3597444 3234704 
46100015399 3604798 3241236 
46200016019 3611358 3246990 
46300016671 3617011 3251965 
46400014566 3622636 3256689 
46500013067 3629683 3262928 
46600014290 3636663 3269028 
46700014518 3642204 3273874 
46800017311 3647829 3278736 
46900003034 3654316 3284501 
47000015725 3661508 3290787 
47100015717 3667259 3295817 
47200013932 3672738 3300573 
47300015227 3679235 3306391 
47400017135 3686471 3312699 
47500016951 3692355 3317830 
47600014949 3697893 3322631 
47700015886 3704266 3328199 
47800014029 3711014 3334147 
47900013992 3717326 3339700 
48000014644 3722860 3344485 
48100016342 3728423 3349271 
48200014846 3735466 3355478 
48300016442 3742406 3361634 
48400015572 3748107 3366571 
48500014356 3753609 3371326 
48600016314 3760353 3377460 
48700016147 3767495 3383709 
48800107586 3772992 3388500 
48900012717 3778433 3393178 
49000015953 3784964 3399005 
49100014183 3792270 3405445 
49200013752 3798035 3410493 
49300015636 3803689 3415342 
49400016324 3810130 3421082 
49500008787 3821820 3432020 
49600013026 3849461 3459057 
49700009771 3875739 3484633 
49800015126 3900084 3508370 
49900013840 3907563 3515109 
50000014897 3914113 3520892 
50100013415 3919797 3525667 
50200015451 3925369 3530505 
50300016131 3932231 3536631 
50400014965 3939352 3542904 
50500013888 3945090 3548032 
50600016283 3950763 3552932 
50700014465 3957371 3558638 
50800012366 3964527 3564983 
50900014099 3970109 3569888 
51000014662 3975659 3574585 
51100015153 3982207 3580384 
51200013879 3989243 3586547 
51300016428 3995120 3591690 
51400014840 4000629 3596506 
51500014618 4007234 3602390 
51600015899 4013995 3608388 
51700013887 4020241 3613758 
51800015121 4025814 3618542 
51900016415 4031313 3623321 
52000010493 4038402 3629569 
52100015559 4045206 3635548 
52200016408 4050925 3640623 
52300014279 4056630 3645540 
52400002277 4063411 3651521 
52500016997 4070501 3657532 
52600014749 4076040 3662381 
52700015038 4081638 3667233 
52800013918 4088127 3672995 
52900015324 4095324 3679254 
53000013022 4101171 3684487 
53100016467 4106773 3689440 
53200014041 4113349 3695289 
53300015007 4120223 3701331 
53400015784 4126325 3706820 
53500016240 4131876 3711529 
53600015203 4137509 3716452 
53700008929 4144869 3722957 
53800015762 4151423 3728648 
53900014417 4157052 3733599 
54000015946 4162661 3738537 
54100014609 4169717 3744822 
54200013124 4176632 3750847 
54300015998 4182232 3755747 
54400015824 4187810 3760571 
54500014853 4229243 3801543 
54600014580 4267096 3838898 
54700015127 4274367 3845373 
54800015506 4280022 3850346 
54900014533 4285611 3855169 
55000013458 4292187 3861061 
55100016240 4299227 3867154 
55200014416 4305139 3872288 
55300014023 4310574 3876958 
55400014212 4316922 3882547 
55500013707 4323485 3888319 
55600016121 4329852 3893852 
55700015357 4335352 3898658 
55800014570 4340802 3903369 
55900015205 4347785 3909521 
56000016394 4354688 3915623 
56100016452 4360407 3920587 
56200017005 4365999 3925411 
56300012051 4372639 3931439 
56400015212 4379788 3937683 
56500014039 4385322 3942517 
56600010373 4390798 3947208 
56700013806 4397221 3952958 
56800013613 4404305 3959087 
